VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
1,2024-05-01T05:36:19.000+05:30,2024-05-01T05:48:45.000+05:30,1,2.7,1,N,230,262,1,11.5,3,0.5,2,0,0.3,17.3,2.5,0
1,2024-05-01T05:55:27.000+05:30,2024-05-01T05:59:38.000+05:30,2,0.6,1,N,263,262,2,5,3,0.5,0,0,0.3,8.8,2.5,0
1,2024-05-01T06:05:08.000+05:30,2024-05-01T06:27:02.000+05:30,2,4.7,1,N,236,249,1,18.5,3,0.5,4.45,0,0.3,26.75,2.5,0
1,2024-05-01T06:28:21.000+05:30,2024-05-01T06:36:33.000+05:30,1,2.2,1,N,249,68,1,9,3,0.5,2.55,0,0.3,15.35,2.5,0
2,2024-05-01T06:17:36.000+05:30,2024-05-01T06:39:25.000+05:30,1,12.32,2,N,28,230,1,52,0,0.5,12.37,6.55,0.3,75.47,2.5,1.25
2,2024-05-01T05:48:25.000+05:30,2024-05-01T05:52:33.000+05:30,1,0.84,1,N,237,162,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,0
2,2024-05-01T05:54:09.000+05:30,2024-05-01T06:04:22.000+05:30,2,1.07,1,N,170,100,2,8,0.5,0.5,0,0,0.3,11.8,2.5,0
2,2024-05-01T06:08:14.000+05:30,2024-05-01T06:20:16.000+05:30,2,2.98,1,N,230,263,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5,0
2,2024-05-01T05:31:51.000+05:30,2024-05-01T06:00:19.000+05:30,1,7.31,1,N,162,80,1,26.5,0.5,0.5,3,0,0.3,33.3,2.5,0
2,2024-05-01T05:52:07.000+05:30,2024-05-01T06:18:52.000+05:30,1,8.57,1,N,48,243,1,28,0.5,0.5,6.36,0,0.3,38.16,2.5,0
1,2024-05-01T06:28:11.000+05:30,2024-05-01T06:45:03.000+05:30,2,4.5,1,N,148,263,1,15.5,3,0.5,3.85,0,0.3,23.15,2.5,0
2,2024-05-01T06:06:36.000+05:30,2024-05-01T06:12:23.000+05:30,1,0.75,1,N,125,114,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5,0
2,2024-05-01T06:13:05.000+05:30,2024-05-01T06:26:53.000+05:30,1,3.12,1,N,114,229,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0
2,2024-05-01T06:27:50.000+05:30,2024-05-01T06:30:08.000+05:30,1,0.36,1,N,229,229,1,3.5,0.5,0.5,10,0,0.3,17.3,2.5,0
1,2024-05-01T05:34:04.000+05:30,2024-05-01T05:44:14.000+05:30,1,1.5,1,N,186,249,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5,0
1,2024-05-01T05:53:28.000+05:30,2024-05-01T06:12:56.000+05:30,2,12.2,1,N,132,175,1,33.5,1.75,0.5,0,0,0.3,36.05,0,1.25
2,2024-05-01T06:03:00.000+05:30,2024-05-01T06:09:51.000+05:30,1,2.44,1,N,48,238,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0
2,2024-05-01T05:59:17.000+05:30,2024-05-01T06:09:23.000+05:30,2,1.31,1,N,230,141,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0
2,2024-05-01T06:20:46.000+05:30,2024-05-01T06:28:51.000+05:30,2,1.54,1,N,234,162,1,7.5,0.5,0.5,2,0,0.3,13.3,2.5,0
1,2024-05-01T05:58:13.000+05:30,2024-05-01T06:11:38.000+05:30,2,2.4,1,N,148,68,1,11,3,0.5,0,0,0.3,14.8,2.5,0
1,2024-05-01T06:19:47.000+05:30,2024-05-01T06:31:52.000+05:30,1,2.8,1,N,186,141,1,11,3,0.5,5,0,0.3,19.8,2.5,0
2,2024-05-01T05:51:01.000+05:30,2024-05-01T05:54:40.000+05:30,1,0.67,1,N,161,164,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5,0
2,2024-05-01T05:56:26.000+05:30,2024-05-01T06:15:39.000+05:30,2,2.61,1,N,164,148,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5,0
2,2024-05-01T06:19:12.000+05:30,2024-05-01T06:39:40.000+05:30,3,4.71,1,N,148,61,1,18,0.5,0.5,3,0,0.3,24.8,2.5,0
2,2024-05-01T05:34:13.000+05:30,2024-05-01T05:38:21.000+05:30,2,0.64,1,N,100,186,1,4.5,0.5,0.5,1,0,0.3,9.3,2.5,0
2,2024-05-01T05:41:04.000+05:30,2024-05-01T05:48:19.000+05:30,2,1.13,1,N,90,249,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0
2,2024-05-01T05:49:04.000+05:30,2024-05-01T05:56:20.000+05:30,2,0.92,1,N,249,211,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0
2,2024-05-01T05:57:54.000+05:30,2024-05-01T06:06:28.000+05:30,2,0.97,1,N,211,79,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0
2,2024-05-01T06:07:14.000+05:30,2024-05-01T06:43:04.000+05:30,1,7.32,1,N,79,41,1,28,0.5,0.5,4,0,0.3,35.8,2.5,0
2,2024-05-01T05:36:37.000+05:30,2024-05-01T05:42:17.000+05:30,2,0.87,1,N,144,231,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5,0
2,2024-05-01T05:45:03.000+05:30,2024-05-01T06:04:19.000+05:30,3,6.65,1,N,231,112,1,21.5,0.5,0.5,5.06,0,0.3,30.36,2.5,0
2,2024-05-01T05:28:20.000+05:30,2024-05-01T05:35:24.000+05:30,5,1.3,1,N,79,90,1,6.5,0.5,0.5,2.58,0,0.3,12.88,2.5,0
2,2024-05-01T05:40:09.000+05:30,2024-05-01T05:50:09.000+05:30,5,1.15,1,N,249,211,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0
2,2024-05-01T05:52:05.000+05:30,2024-05-01T05:59:25.000+05:30,5,1.62,1,N,211,107,1,8,0.5,0.5,0.8,0,0.3,12.6,2.5,0
2,2024-05-01T06:03:49.000+05:30,2024-05-01T06:15:26.000+05:30,5,4.64,1,N,107,87,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5,0
2,2024-05-01T06:24:14.000+05:30,2024-05-01T06:29:41.000+05:30,1,1.04,1,N,164,90,1,6,0.5,0.5,1.2,0,0.3,11,2.5,0
1,2024-05-01T05:31:29.000+05:30,2024-05-01T05:42:50.000+05:30,2,2.4,1,N,68,142,1,10,3,0.5,4.1,0,0.3,17.9,2.5,0
1,2024-05-01T06:09:56.000+05:30,2024-05-01T06:19:34.000+05:30,3,1.7,1,N,158,79,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5,0
1,2024-05-01T06:22:08.000+05:30,2024-05-01T06:38:29.000+05:30,1,2,1,N,79,158,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5,0
2,2024-05-01T05:49:51.000+05:30,2024-05-01T06:02:20.000+05:30,2,1.72,1,N,48,233,1,9.5,0.5,0.5,1.11,0,0.3,14.41,2.5,0
2,2024-05-01T05:42:25.000+05:30,2024-05-01T06:06:25.000+05:30,1,4.46,1,N,48,146,1,18.5,0.5,0.5,4.46,0,0.3,26.76,2.5,0
2,2024-05-01T06:17:47.000+05:30,2024-05-01T06:22:46.000+05:30,1,0.99,1,N,239,238,1,6,0.5,0.5,1.47,0,0.3,11.27,2.5,0
2,2024-05-01T06:24:41.000+05:30,2024-05-01T06:35:32.000+05:30,1,2.11,1,N,238,141,1,10,0.5,0.5,2.07,0,0.3,15.87,2.5,0
1,2024-05-01T05:31:24.000+05:30,2024-05-01T05:54:32.000+05:30,1,4.2,1,N,229,80,2,18,3,0.5,0,0,0.3,21.8,2.5,0
1,2024-05-01T05:41:10.000+05:30,2024-05-01T05:51:58.000+05:30,1,2.8,1,N,106,257,1,10.5,0.5,0.5,2.95,0,0.3,14.75,0,0
1,2024-05-01T06:23:17.000+05:30,2024-05-01T06:32:46.000+05:30,1,1.4,1,N,148,87,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5,0
2,2024-05-01T05:54:21.000+05:30,2024-05-01T06:04:19.000+05:30,2,1.1,1,N,148,113,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0
2,2024-05-01T06:08:31.000+05:30,2024-05-01T06:21:15.000+05:30,1,2.33,1,N,249,230,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5,0
2,2024-05-01T06:26:00.000+05:30,2024-05-01T06:35:01.000+05:30,1,1.81,1,N,163,170,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0
1,2024-05-01T05:47:02.000+05:30,2024-05-01T06:17:18.000+05:30,1,11.5,1,N,249,127,1,34.5,3,0.5,7.65,0,0.3,45.95,2.5,0
1,2024-05-01T06:23:30.000+05:30,2024-05-01T06:59:09.000+05:30,1,18,2,N,132,142,1,52,3.75,0.5,5,0,0.3,61.55,2.5,1.25
1,2024-05-01T05:42:15.000+05:30,2024-05-01T05:55:54.000+05:30,1,1.6,1,N,79,45,2,10,3,0.5,0,0,0.3,13.8,2.5,0
1,2024-05-01T06:06:24.000+05:30,2024-05-01T06:13:18.000+05:30,1,0.8,1,N,45,148,2,6,3,0.5,0,0,0.3,9.8,2.5,0
1,2024-05-01T06:14:36.000+05:30,2024-05-01T06:27:48.000+05:30,2,2.4,1,N,148,90,1,11,3,0.5,2.95,0,0.3,17.75,2.5,0
2,2024-05-01T05:46:01.000+05:30,2024-05-01T05:52:37.000+05:30,1,1.61,1,N,263,74,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0
2,2024-05-01T06:08:39.000+05:30,2024-05-01T06:36:54.000+05:30,1,4.26,1,N,142,79,1,20,0.5,0.5,3.57,0,0.3,27.37,2.5,0
1,2024-05-01T06:19:02.000+05:30,2024-05-01T06:32:43.000+05:30,3,1.9,1,N,231,79,1,9.5,3,0.5,4,0,0.3,17.3,2.5,0
2,2024-05-01T05:30:01.000+05:30,2024-05-01T05:33:56.000+05:30,1,1.47,1,N,239,151,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5,0
2,2024-05-01T05:47:28.000+05:30,2024-05-01T06:06:15.000+05:30,1,2.26,1,N,48,229,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5,0
2,2024-05-01T05:46:21.000+05:30,2024-05-01T06:09:18.000+05:30,1,4.3,1,N,237,158,1,17.5,0.5,0.5,4.26,0,0.3,25.56,2.5,0
2,2024-05-01T06:17:10.000+05:30,2024-05-01T06:27:02.000+05:30,1,1.51,1,N,90,230,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0
2,2024-05-01T06:17:32.000+05:30,2024-05-01T06:49:33.000+05:30,2,10.01,1,N,79,95,1,31,0.5,0.5,6,6.55,0.3,47.35,2.5,0
1,2024-05-01T05:32:38.000+05:30,2024-05-01T06:16:04.000+05:30,1,9.4,1,N,114,147,3,36.5,3,0.5,0,0,0.3,40.3,2.5,0
2,2024-05-01T05:43:52.000+05:30,2024-05-01T05:56:08.000+05:30,2,1.78,1,N,237,50,1,9.5,0.5,0.5,1.33,0,0.3,14.63,2.5,0
2,2024-05-01T06:01:59.000+05:30,2024-05-01T06:14:11.000+05:30,1,1.5,1,N,48,162,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0
2,2024-05-01T05:32:22.000+05:30,2024-05-01T05:44:05.000+05:30,1,1.82,1,N,230,90,1,9.5,0.5,0.5,1.75,0,0.3,15.05,2.5,0
2,2024-05-01T05:45:44.000+05:30,2024-05-01T05:50:53.000+05:30,1,1.1,1,N,90,246,1,6,0.5,0.5,1.47,0,0.3,11.27,2.5,0
2,2024-05-01T06:14:44.000+05:30,2024-05-01T06:19:08.000+05:30,1,1.45,1,N,233,141,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0
2,2024-05-01T06:27:00.000+05:30,2024-05-01T06:48:53.000+05:30,1,5.66,1,N,229,82,2,19.5,0.5,0.5,0,0,0.3,23.3,2.5,0
1,2024-05-01T05:53:07.000+05:30,2024-05-01T06:26:51.000+05:30,2,16.8,1,N,132,145,1,47.5,1.75,0.5,10,0,0.3,60.05,0,1.25
1,2024-05-01T05:36:57.000+05:30,2024-05-01T05:41:52.000+05:30,1,1.4,1,N,237,170,2,6,3,0.5,0,0,0.3,9.8,2.5,0
1,2024-05-01T05:46:29.000+05:30,2024-05-01T05:52:17.000+05:30,1,1.1,1,N,170,113,1,6,3,0.5,1.95,0,0.3,11.75,2.5,0
1,2024-05-01T05:59:38.000+05:30,2024-05-01T06:09:44.000+05:30,2,1.3,1,N,114,4,1,8.5,3,0.5,2,0,0.3,14.3,2.5,0
1,2024-05-01T06:10:52.000+05:30,2024-05-01T06:24:53.000+05:30,2,4.5,1,N,4,13,1,16,3,0.5,4.95,0,0.3,24.75,2.5,0
2,2024-05-01T05:38:02.000+05:30,2024-05-01T05:58:02.000+05:30,1,5,1,N,164,7,1,18,0.5,0,4.2,0,0,25.2,2.5,0
2,2024-05-01T06:24:17.000+05:30,2024-05-01T06:59:49.000+05:30,1,8.5,1,N,164,102,1,29.5,0.5,0,8.12,0,0,40.62,2.5,0
2,2024-05-01T05:45:02.000+05:30,2024-05-01T06:10:42.000+05:30,1,18.01,1,N,132,49,1,48.5,0.5,0.5,5,0,0.3,56.05,0,1.25
2,2024-05-01T05:30:50.000+05:30,2024-05-01T06:10:29.000+05:30,1,18.65,2,N,132,249,1,52,0,0.5,12.62,6.55,0.3,75.72,2.5,1.25
2,2024-05-01T06:13:27.000+05:30,2024-05-01T06:45:34.000+05:30,1,15.7,1,N,249,131,2,45,0.5,0.5,0,0,0.3,48.8,2.5,0
2,2024-05-01T05:40:03.000+05:30,2024-05-01T05:46:47.000+05:30,1,1.36,1,N,234,233,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0
2,2024-05-01T05:51:50.000+05:30,2024-05-01T05:56:05.000+05:30,1,0.87,1,N,234,100,1,5,0.5,0.5,2.2,0,0.3,11,2.5,0
2,2024-05-01T05:59:57.000+05:30,2024-05-01T06:07:05.000+05:30,1,1.26,1,N,164,113,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0
2,2024-05-01T06:08:06.000+05:30,2024-05-01T06:19:06.000+05:30,1,1.86,1,N,113,186,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0
2,2024-05-01T06:23:49.000+05:30,2024-05-01T06:35:49.000+05:30,1,2.05,1,N,249,48,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0
2,2024-05-01T05:46:24.000+05:30,2024-05-01T05:51:30.000+05:30,3,0.73,1,N,229,170,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0
2,2024-05-01T05:56:46.000+05:30,2024-05-01T06:01:58.000+05:30,1,0.87,1,N,137,107,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0
2,2024-05-01T06:03:05.000+05:30,2024-05-01T06:12:50.000+05:30,1,3.64,1,N,107,263,1,12,0.5,0.5,1.5,0,0.3,17.3,2.5,0
1,2024-05-01T05:35:30.000+05:30,2024-05-01T05:42:49.000+05:30,1,1.5,1,N,141,161,2,7.5,3,0.5,0,0,0.3,11.3,2.5,0
1,2024-05-01T05:49:11.000+05:30,2024-05-01T05:58:58.000+05:30,4,2.3,1,N,163,236,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5,0
1,2024-05-01T06:02:26.000+05:30,2024-05-01T06:10:35.000+05:30,1,2.2,1,N,263,74,1,8.5,3,0.5,4,0,0.3,16.3,2.5,0
1,2024-05-01T05:48:57.000+05:30,2024-05-01T06:06:04.000+05:30,1,2.1,1,N,79,164,1,12,3,0.5,3.15,0,0.3,18.95,2.5,0
1,2024-05-01T06:08:11.000+05:30,2024-05-01T06:15:11.000+05:30,2,1.5,1,N,234,162,1,7,3,0.5,1.5,0,0.3,12.3,2.5,0
1,2024-05-01T06:21:10.000+05:30,2024-05-01T06:30:01.000+05:30,1,1.9,1,N,170,237,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5,0
2,2024-05-01T05:52:40.000+05:30,2024-05-01T05:56:24.000+05:30,1,0.87,1,N,141,140,1,5,0.5,0.5,2,0,0.3,10.8,2.5,0
2,2024-05-01T05:56:48.000+05:30,2024-05-01T06:05:56.000+05:30,1,2.12,1,N,141,48,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0
2,2024-05-01T06:08:31.000+05:30,2024-05-01T06:16:42.000+05:30,1,1.44,1,N,163,143,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0
2,2024-05-01T05:33:13.000+05:30,2024-05-01T05:42:36.000+05:30,1,1.85,1,N,239,239,1,8.5,0.5,0.5,3,0,0.3,15.3,2.5,0
2,2024-05-01T05:45:05.000+05:30,2024-05-01T06:00:18.000+05:30,1,3.92,1,N,239,116,1,14.5,0.5,0.5,2.75,0,0.3,21.05,2.5,0
2,2024-05-01T05:36:25.000+05:30,2024-05-01T06:06:50.000+05:30,2,19.15,1,N,132,65,1,52,0.5,0.5,10.66,0,0.3,65.21,0,1.25
2,2024-05-01T06:19:09.000+05:30,2024-05-01T06:32:40.000+05:30,2,3,1,N,87,79,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0
1,2024-05-01T05:36:35.000+05:30,2024-05-01T05:51:36.000+05:30,1,3.2,1,N,142,249,1,12.5,3,0.5,1.63,0,0.3,17.93,2.5,0
1,2024-05-01T05:54:15.000+05:30,2024-05-01T06:07:07.000+05:30,1,2.2,1,N,249,261,1,10,3,0.5,2.75,0,0.3,16.55,2.5,0
1,2024-05-01T06:20:15.000+05:30,2024-05-01T06:32:32.000+05:30,1,1.9,1,N,114,107,1,10,3,0.5,2,0,0.3,15.8,2.5,0
2,2024-05-01T05:58:47.000+05:30,2024-05-01T06:16:24.000+05:30,1,3.24,1,N,170,262,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5,0
2,2024-05-01T05:27:24.000+05:30,2024-05-01T06:01:37.000+05:30,1,15.85,1,N,132,71,1,45.5,0.5,0.5,9.61,0,0.3,57.66,0,1.25
2,2024-05-01T05:32:03.000+05:30,2024-05-01T05:48:16.000+05:30,1,2.8,1,N,140,193,2,13,0.5,0.5,0,0,0.3,16.8,2.5,0
2,2024-05-01T05:39:44.000+05:30,2024-05-01T05:50:54.000+05:30,1,2.96,1,N,97,211,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5,0
2,2024-05-01T05:52:18.000+05:30,2024-05-01T06:09:37.000+05:30,1,3.14,1,N,211,233,1,13.5,0.5,0.5,1,0,0.3,18.3,2.5,0
1,2024-05-01T05:47:47.000+05:30,2024-05-01T06:08:47.000+05:30,1,2.6,1,N,249,48,1,12.5,3,0.5,2,0,0.3,18.3,2.5,0
1,2024-05-01T06:12:31.000+05:30,2024-05-01T06:21:47.000+05:30,1,1.7,1,N,50,158,1,7.5,3,0.5,1,0,0.3,12.3,2.5,0
1,2024-05-01T06:24:09.000+05:30,2024-05-01T06:40:47.000+05:30,1,3.7,1,N,158,141,1,13,3,0.5,3.35,0,0.3,20.15,2.5,0
1,2024-05-01T05:38:26.000+05:30,2024-05-01T05:46:36.000+05:30,1,1.3,1,N,79,158,1,7,3,0.5,2.16,0,0.3,12.96,2.5,0
1,2024-05-01T05:47:32.000+05:30,2024-05-01T05:52:51.000+05:30,1,0.9,1,N,158,113,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5,0
1,2024-05-01T05:54:24.000+05:30,2024-05-01T05:57:12.000+05:30,2,0.4,1,N,113,114,1,4,3,0.5,0.78,0,0.3,8.58,2.5,0
1,2024-05-01T05:59:22.000+05:30,2024-05-01T06:12:05.000+05:30,2,2.6,1,N,114,233,1,11,3,0.5,0,0,0.3,14.8,2.5,0
1,2024-05-01T06:17:47.000+05:30,2024-05-01T06:22:40.000+05:30,1,0.7,1,N,107,79,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5,0
1,2024-05-01T06:24:41.000+05:30,2024-05-01T06:38:42.000+05:30,1,3,1,N,79,65,1,13.5,3,0.5,5.15,0,0.3,22.45,2.5,0
2,2024-05-01T06:28:22.000+05:30,2024-05-01T06:35:00.000+05:30,2,0.86,1,N,148,79,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0
1,2024-05-01T05:43:28.000+05:30,2024-05-01T05:54:43.000+05:30,1,1.6,1,N,162,50,1,9,3,0.5,0,0,0.3,12.8,2.5,0
1,2024-05-01T06:12:40.000+05:30,2024-05-01T06:30:35.000+05:30,1,2.4,1,N,234,141,1,13,3,0.5,2,0,0.3,18.8,2.5,0
2,2024-05-01T06:05:09.000+05:30,2024-05-01T06:12:08.000+05:30,2,1,1,N,230,50,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5,0
2,2024-05-01T06:19:46.000+05:30,2024-05-01T06:53:34.000+05:30,1,5.51,1,N,68,255,1,24,0.5,0.5,3.5,0,0.3,31.3,2.5,0
2,2024-05-01T05:36:10.000+05:30,2024-05-01T05:46:00.000+05:30,2,1.47,1,N,234,68,1,8,0.5,0.5,1,0,0.3,12.8,2.5,0
2,2024-05-01T05:49:16.000+05:30,2024-05-01T05:54:00.000+05:30,1,1.06,1,N,68,48,1,5.5,0.5,0.5,2,0,0.3,11.3,2.5,0
2,2024-05-01T05:58:09.000+05:30,2024-05-01T06:07:01.000+05:30,1,0.58,1,N,48,100,2,7,0.5,0.5,0,0,0.3,10.8,2.5,0
2,2024-05-01T06:08:34.000+05:30,2024-05-01T06:08:41.000+05:30,1,0,2,N,100,100,2,0,0,-0.5,0,0,-0.3,-3.3,-2.5,0
2,2024-05-01T06:08:34.000+05:30,2024-05-01T06:08:41.000+05:30,1,0,2,N,100,100,2,0,0,0.5,0,0,0.3,3.3,2.5,0
2,2024-05-01T06:12:20.000+05:30,2024-05-01T06:26:46.000+05:30,1,1.14,1,N,100,161,2,10,0.5,0.5,0,0,0.3,13.8,2.5,0
2,2024-05-01T06:29:42.000+05:30,2024-05-01T06:40:55.000+05:30,1,3.93,1,N,161,41,1,12.5,0.5,0.5,1.7,0,0.3,18,2.5,0
2,2024-05-01T05:40:48.000+05:30,2024-05-01T05:40:52.000+05:30,2,0,5,N,45,45,1,19.3,0,0,4.42,0,0.3,26.52,2.5,0
2,2024-05-01T05:42:47.000+05:30,2024-05-01T05:51:59.000+05:30,2,1.17,1,N,45,211,1,7.5,0.5,0.5,2,2,0.3,15.3,2.5,0
2,2024-05-01T06:00:39.000+05:30,2024-05-01T06:23:04.000+05:30,1,6.17,1,N,88,141,1,22.5,0.5,0.5,3.94,0,0.3,30.24,2.5,0
2,2024-05-01T05:42:59.000+05:30,2024-05-01T05:48:22.000+05:30,1,0.86,1,N,79,4,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0
2,2024-05-01T05:50:47.000+05:30,2024-05-01T06:08:43.000+05:30,1,3.65,1,N,4,68,1,15,0.5,0.5,3,0,0.3,21.8,2.5,0
2,2024-05-01T06:18:46.000+05:30,2024-05-01T06:27:42.000+05:30,1,1.43,1,N,100,43,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0
2,2024-05-01T05:39:04.000+05:30,2024-05-01T05:56:57.000+05:30,2,2.39,1,N,239,50,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5,0
2,2024-05-01T06:25:24.000+05:30,2024-05-01T06:44:14.000+05:30,3,3.62,1,N,79,48,1,14.5,0.5,0.5,4.58,0,0.3,22.88,2.5,0
2,2024-05-01T05:42:24.000+05:30,2024-05-01T05:43:06.000+05:30,1,0.33,1,N,138,138,4,-3,-0.5,-0.5,0,0,-0.3,-5.55,0,-1.25
2,2024-05-01T05:42:24.000+05:30,2024-05-01T05:43:06.000+05:30,1,0.33,1,N,138,138,4,3,0.5,0.5,0,0,0.3,5.55,0,1.25
2,2024-05-01T05:37:44.000+05:30,2024-05-01T05:40:18.000+05:30,1,0.8,1,N,263,141,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5,0
2,2024-05-01T05:53:53.000+05:30,2024-05-01T05:59:10.000+05:30,1,0.89,1,N,161,170,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5,0
2,2024-05-01T06:17:21.000+05:30,2024-05-01T06:40:49.000+05:30,1,5.3,1,N,211,239,1,20,0.5,0.5,2.38,0,0.3,26.18,2.5,0
2,2024-05-01T05:36:20.000+05:30,2024-05-01T05:53:37.000+05:30,2,3.64,1,N,43,42,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5,0
2,2024-05-01T06:13:52.000+05:30,2024-05-01T06:20:04.000+05:30,1,1.52,1,N,142,141,1,7,0.5,0.5,3.24,0,0.3,14.04,2.5,0
2,2024-05-01T06:28:08.000+05:30,2024-05-01T06:46:57.000+05:30,1,4.83,1,N,142,231,2,17,0.5,0.5,0,0,0.3,20.8,2.5,0
2,2024-05-01T05:29:15.000+05:30,2024-05-01T05:41:02.000+05:30,6,2.64,1,N,262,238,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5,0
2,2024-05-01T05:54:08.000+05:30,2024-05-01T06:06:40.000+05:30,6,1.7,1,N,142,68,1,9.5,0.5,0.5,3,0,0.3,16.3,2.5,0
2,2024-05-01T06:12:56.000+05:30,2024-05-01T06:32:19.000+05:30,6,4.18,1,N,68,87,1,16,0.5,0.5,2,0,0.3,21.8,2.5,0
2,2024-05-01T05:35:24.000+05:30,2024-05-01T05:54:38.000+05:30,1,8.74,1,N,138,244,1,26.5,0.5,0.5,5.34,6.55,0.3,40.94,0,1.25
2,2024-05-01T05:37:11.000+05:30,2024-05-01T05:59:06.000+05:30,1,6.79,1,N,87,161,2,23,0.5,0.5,0,0,0.3,26.8,2.5,0
2,2024-05-01T06:05:29.000+05:30,2024-05-01T06:27:22.000+05:30,1,4.36,1,N,230,7,1,17.5,0.5,0.5,4.26,0,0.3,25.56,2.5,0
2,2024-05-01T05:51:14.000+05:30,2024-05-01T06:16:17.000+05:30,1,12.4,1,N,138,125,1,36,0.5,0.5,3.5,0,0.3,44.55,2.5,1.25
2,2024-05-01T05:30:54.000+05:30,2024-05-01T05:39:49.000+05:30,2,1.47,1,N,48,90,1,7.5,0.5,0.5,1,0,0.3,12.3,2.5,0
2,2024-05-01T05:42:27.000+05:30,2024-05-01T05:50:42.000+05:30,1,1.29,1,N,68,170,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0
2,2024-05-01T05:57:20.000+05:30,2024-05-01T06:22:22.000+05:30,1,6.05,1,N,164,42,1,20.5,0.5,0.5,2,0,0.3,26.3,2.5,0
2,2024-05-01T06:29:48.000+05:30,2024-05-01T06:36:05.000+05:30,1,1.14,1,N,41,42,2,6.5,0.5,0.5,0,0,0.3,7.8,0,0
2,2024-05-01T05:36:42.000+05:30,2024-05-01T06:03:53.000+05:30,1,4.89,1,N,263,249,1,19.5,0.5,0.5,3.5,0,0.3,26.8,2.5,0
2,2024-05-01T06:12:32.000+05:30,2024-05-01T06:24:12.000+05:30,1,3.35,1,N,211,25,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0
2,2024-05-01T05:41:08.000+05:30,2024-05-01T05:41:20.000+05:30,1,0,5,N,159,159,1,30.3,0,0,2,0,0.3,32.6,0,0
2,2024-05-01T06:20:16.000+05:30,2024-05-01T06:29:05.000+05:30,1,2.09,1,N,239,48,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0
2,2024-05-01T06:04:00.000+05:30,2024-05-01T06:18:19.000+05:30,1,2.89,1,N,48,238,1,12.5,0.5,0.5,3.5,0,0.3,19.8,2.5,0
2,2024-05-01T05:37:05.000+05:30,2024-05-01T06:18:40.000+05:30,1,13.66,1,N,230,89,1,42,0.5,0.5,13.09,6.55,0.3,65.44,2.5,0
